0.72,2.43,2.25,-0.19
-2.25,2.42,2.22,-0.20
-2.20,2.46,2.22,-0.24
8.44,2.22,2.23,0.01
-5.84,2.34,2.25,-0.09
0.99,2.31,2.26,-0.05
2.63,2.19,2.27,0.08
-3.17,2.28,2.28,0.01
1.36,2.33,2.29,-0.04
-1.35,2.32,2.28,-0.04
2.93,2.24,2.27,0.03
-3.08,2.34,2.26,-0.07
0.74,2.30,2.27,-0.04
3.49,2.20,2.27,0.06
-7.09,2.38,2.26,-0.12
3.92,2.33,2.27,-0.06
-1.16,2.33,2.27,-0.06
1.67,2.28,2.26,-0.03
-0.37,2.31,2.26,-0.05
-5.04,2.39,2.27,-0.12
7.24,2.23,2.28,0.05
-2.14,2.26,2.27,0.01
-0.29,2.30,2.28,-0.02
4.60,2.15,2.29,0.13
-6.51,2.28,2.29,0.01
3.72,2.25,2.28,0.03
-0.04,2.26,2.29,0.03
2.83,2.21,2.30,0.09
-4.05,2.36,2.31,-0.05
-0.43,2.31,2.30,-0.01
9.26,2.09,2.30,0.21
-5.17,2.21,2.28,0.08
-2.46,2.19,2.19,0.00
-0.67,1.88,1.94,0.06
-1.06,1.69,1.68,-0.02
-2.39,1.62,1.41,-0.21
10.63,1.35,1.40,0.04
-1.25,1.49,1.54,0.06
-15.73,1.54,1.32,-0.21
-1.17,1.33,1.07,-0.26
11.79,1.04,1.00,-0.04
-3.67,1.15,0.91,-0.25
-11.88,1.19,0.69,-0.50
3.80,0.92,0.68,-0.25
3.33,0.92,0.78,-0.14
5.72,1.09,0.98,-0.11
-4.01,1.29,1.17,-0.11
-5.20,1.26,1.22,-0.04
10.00,1.01,1.25,0.24
4.99,1.03,1.34,0.31
-6.83,1.25,1.34,0.09
2.61,1.22,1.40,0.19
-7.72,1.23,1.29,0.06
10.00,1.13,1.26,0.12
5.62,1.15,1.33,0.17
-8.47,1.38,1.40,0.02
2.02,1.33,1.43,0.10
1.98,1.25,1.46,0.21
-3.76,1.49,1.46,-0.03
5.43,1.42,1.44,0.02
-4.87,1.48,1.43,-0.04
2.17,1.46,1.45,-0.01
2.09,1.48,1.51,0.03
-2.88,1.48,1.48,0.00
1.51,1.55,1.52,-0.02
-3.04,1.57,1.52,-0.06
19.73,1.42,1.80,0.38
3.16,1.53,2.07,0.54
-8.69,1.75,2.18,0.43
3.53,1.72,2.26,0.54
2.90,1.72,2.28,0.56
5.23,1.88,2.28,0.40
-4.62,2.11,2.26,0.16
1.46,2.06,2.28,0.22
0.16,2.10,2.28,0.18
0.04,2.20,2.29,0.08
2.57,2.20,2.28,0.07
-7.03,2.39,2.28,-0.11
4.35,2.31,2.29,-0.02
0.30,2.32,2.30,-0.02
-2.62,2.39,2.29,-0.11
-1.48,2.44,2.28,-0.16
3.11,2.23,2.23,0.00
2.45,2.25,2.27,0.02
-8.30,2.49,2.29,-0.19
0.80,2.45,2.30,-0.15
4.70,2.33,2.31,-0.01
-5.00,2.50,2.31,-0.18
1.62,2.47,2.32,-0.16
-0.10,2.37,2.32,-0.05
-0.84,2.38,2.32,-0.06
-1.67,2.47,2.32,-0.15
2.59,2.36,2.32,-0.04
-3.94,2.44,2.31,-0.14
2.18,2.42,2.33,-0.10
5.52,2.37,2.43,0.07
-6.46,2.61,2.54,-0.07
9.37,2.58,2.74,0.15
7.73,2.62,3.04,0.42
1.22,2.89,3.35,0.46
1.43,3.13,3.62,0.50
-2.24,3.35,3.83,0.48
2.39,3.30,3.76,0.45
-3.52,3.32,3.52,0.20
3.68,3.33,3.45,0.12
-2.04,3.37,3.38,0.02
2.00,3.32,3.36,0.04
-3.55,3.34,3.29,-0.05
-0.15,3.32,3.26,-0.06
10.69,3.11,3.30,0.18
-5.26,3.23,3.32,0.09
7.85,3.22,3.48,0.27
-4.45,3.24,3.51,0.27
2.18,3.23,3.52,0.29
5.77,3.21,3.53,0.32
-5.92,3.44,3.58,0.14
8.20,3.43,3.67,0.25
-3.41,3.45,3.66,0.21
-2.52,3.47,3.57,0.10
-1.00,3.25,3.29,0.04
1.03,3.09,3.11,0.02
5.28,3.04,3.07,0.03
-13.33,3.26,2.98,-0.29
-4.54,3.26,2.85,-0.40
1.15,2.97,2.61,-0.36
4.92,2.86,2.54,-0.33
-9.60,3.05,2.46,-0.59
-8.16,3.02,2.38,-0.64
5.33,2.75,2.35,-0.40
-2.64,2.76,2.30,-0.46
-2.34,2.79,2.26,-0.53
-0.25,2.61,2.24,-0.38
0.78,2.46,2.25,-0.20
-1.54,2.51,2.28,-0.23
0.03,2.43,2.26,-0.17
-0.92,2.42,2.28,-0.14
-3.08,2.49,2.29,-0.20
5.54,2.36,2.31,-0.05
-2.84,2.40,2.31,-0.09
-2.55,2.44,2.30,-0.14
5.04,2.30,2.32,0.02
-3.17,2.34,2.32,-0.02
1.04,2.36,2.31,-0.04
-1.21,2.36,2.31,-0.04
2.47,2.27,2.31,0.04
-2.62,2.38,2.31,-0.07
-0.21,2.37,2.31,-0.06
5.79,2.18,2.29,0.10
-9.63,2.32,2.20,-0.12
-3.99,2.29,2.03,-0.26
-11.23,1.96,1.48,-0.48
-16.96,1.72,0.72,-1.00
6.00,1.40,0.31,-1.09
-10.89,1.42,0.08,-1.34
-1.99,1.39,0.06,-1.32
-1.71,1.11,0.05,-1.06
-6.98,1.04,0.10,-0.93
14.95,0.73,0.29,-0.44
-4.96,0.77,0.48,-0.29
-12.14,0.79,0.39,-0.40
9.81,0.50,0.42,-0.08
4.76,0.54,0.63,0.09
-10.58,0.74,0.51,-0.23
-2.89,0.75,0.46,-0.29
2.05,0.43,0.34,-0.09
-0.38,0.55,0.31,-0.24
13.29,0.42,0.45,0.03
-13.30,0.64,0.52,-0.11
-3.65,0.62,0.50,-0.12
10.18,0.37,0.51,0.14
3.37,0.39,0.56,0.18
-12.10,0.62,0.41,-0.21
2.44,0.59,0.49,-0.10
-0.11,0.59,0.54,-0.05
2.59,0.46,0.40,-0.06
-0.04,0.67,0.51,-0.17
10.20,0.55,0.77,0.23
-10.90,0.77,0.83,0.06
6.70,0.71,0.93,0.22
-7.15,0.75,0.81,0.06
5.75,0.72,0.80,0.08
2.49,0.73,0.78,0.05
-4.76,0.92,0.88,-0.04
-5.59,0.81,0.68,-0.14
10.56,0.62,0.72,0.10
-1.31,0.65,0.70,0.05
-0.98,0.59,0.60,0.02
4.20,0.55,0.71,0.16
-9.52,0.70,0.70,0.00
8.41,0.66,0.74,0.08
-7.22,0.68,0.59,-0.09
1.16,0.65,0.52,-0.13
12.28,0.51,0.65,0.14
12.27,0.76,1.25,0.49
8.88,1.00,1.82,0.82
-6.07,1.26,2.15,0.88
5.63,1.23,2.29,1.06
20.10,1.26,2.59,1.33
34.09,1.50,3.41,1.90
20.06,1.75,4.21,2.46
-1.42,2.02,4.69,2.67
2.86,2.12,4.84,2.72
24.62,2.10,4.96,2.87
16.35,2.37,4.98,2.61
3.59,2.62,4.84,2.22
-9.15,2.89,4.65,1.75
9.77,2.87,4.54,1.67
24.68,2.90,4.63,1.73
3.01,3.17,4.62,1.45
-5.47,3.42,4.58,1.16
-2.24,3.44,4.52,1.07
12.87,3.20,4.35,1.15
21.41,3.24,4.45,1.21
-12.58,3.53,4.34,0.81
4.38,3.52,4.40,0.87
5.71,3.55,4.53,0.98
-4.64,3.80,4.41,0.61
9.73,3.79,4.29,0.50
-8.70,3.85,4.12,0.27
-1.53,3.84,3.95,0.11
4.86,3.58,3.71,0.14
-2.21,3.64,3.64,-0.00
3.52,3.65,3.62,-0.02
2.70,3.70,3.79,0.10
-7.38,3.90,3.87,-0.03
8.10,3.87,4.00,0.13
-6.68,3.91,3.92,0.01
4.39,3.89,3.91,0.02
-3.36,3.88,3.81,-0.07
-5.02,3.87,3.70,-0.17
10.87,3.66,3.69,0.02
-5.67,3.68,3.63,-0.05
-5.69,3.64,3.45,-0.19
-3.93,3.36,3.13,-0.23
-2.83,3.04,2.74,-0.30
6.45,2.80,2.50,-0.30
-7.56,2.83,2.37,-0.46
-7.23,2.81,2.25,-0.55
4.93,2.52,2.18,-0.34
-1.90,2.52,2.17,-0.35
2.95,2.48,2.18,-0.30
-7.97,2.59,2.22,-0.37
-1.44,2.54,2.24,-0.30
9.82,2.27,2.24,-0.03
-4.26,2.38,2.26,-0.12
-0.51,2.37,2.26,-0.11
4.44,2.14,2.27,0.14
-4.97,2.24,2.28,0.04
4.09,2.23,2.27,0.04
-1.93,2.26,2.27,0.01
2.88,2.21,2.28,0.07
-3.50,2.34,2.29,-0.05
-0.01,2.32,2.29,-0.03
8.81,2.12,2.29,0.18
-5.42,2.24,2.30,0.05
1.24,2.21,2.28,0.07
2.41,2.12,2.29,0.17
-5.78,2.30,2.29,-0.01
6.02,2.25,2.29,0.03
-2.45,2.29,2.28,-0.00
2.22,2.25,2.29,0.03
-3.81,2.36,2.28,-0.07
2.27,2.26,2.28,0.02
2.20,2.26,2.29,0.03
-8.26,2.48,2.29,-0.19
3.39,2.42,2.29,-0.14
1.01,2.35,2.28,-0.07
-3.53,2.48,2.28,-0.20
-2.85,2.52,2.24,-0.28
2.44,2.33,2.20,-0.13
1.32,2.27,2.17,-0.11
-8.49,2.47,2.13,-0.34
2.72,2.40,2.16,-0.24
2.06,2.31,2.18,-0.13
-7.03,2.50,2.17,-0.33
1.02,2.46,2.16,-0.30
1.37,2.35,2.18,-0.17
-5.20,2.50,2.19,-0.31
2.12,2.44,2.19,-0.25
-1.04,2.35,2.16,-0.18
-3.15,2.42,2.16,-0.26
6.13,2.27,2.18,-0.08
-4.09,2.30,2.19,-0.10
-2.56,2.30,2.14,-0.16
6.99,2.10,2.14,0.05
-1.43,2.13,2.18,0.05
2.24,2.11,2.18,0.08
