-1.28,1.69,1.12,-0.57
1.11,1.41,1.05,-0.36
-3.29,1.49,0.90,-0.58
-1.01,1.41,0.93,-0.48
4.40,1.16,1.18,0.03
1.65,1.28,1.37,0.09
-0.73,1.43,1.44,0.01
-1.09,1.36,1.40,0.03
-0.96,1.44,1.42,-0.01
2.72,1.26,1.47,0.20
2.96,1.27,1.56,0.29
-2.40,1.50,1.49,-0.01
-2.53,1.49,1.37,-0.12
1.76,1.29,1.39,0.11
0.87,1.38,1.44,0.06
2.35,1.37,1.54,0.17
-0.27,1.47,1.56,0.09
0.42,1.39,1.56,0.17
-3.61,1.52,1.39,-0.14
-1.47,1.46,1.28,-0.18
4.23,1.18,1.35,0.17
2.14,1.29,1.46,0.17
-1.02,1.49,1.49,0.01
-0.01,1.41,1.52,0.10
2.85,1.39,1.71,0.33
3.09,1.49,1.91,0.42
2.34,1.63,2.07,0.44
1.22,1.75,2.19,0.44
-1.12,1.99,2.25,0.26
1.63,1.91,2.28,0.37
1.63,1.94,2.30,0.36
-0.26,2.11,2.29,0.18
1.43,2.05,2.30,0.25
0.39,2.10,2.30,0.21
-0.69,2.23,2.31,0.08
0.79,2.16,2.30,0.14
0.52,2.18,2.30,0.12
-0.48,2.29,2.31,0.02
0.78,2.23,2.32,0.09
-0.05,2.26,2.31,0.05
-0.08,2.27,2.30,0.03
0.51,2.26,2.31,0.05
-0.47,2.31,2.30,-0.01
0.46,2.26,2.30,0.04
-0.23,2.31,2.30,-0.01
0.58,2.26,2.31,0.05
0.33,2.26,2.31,0.05
-0.69,2.33,2.30,-0.03
0.60,2.25,2.30,0.05
0.13,2.27,2.30,0.03
-0.92,2.38,2.30,-0.07
0.75,2.29,2.32,0.03
0.34,2.31,2.34,0.03
-0.60,2.39,2.34,-0.04
0.43,2.32,2.34,0.02
-0.37,2.33,2.31,-0.02
-0.49,2.37,2.31,-0.06
0.59,2.30,2.31,0.01
0.32,2.30,2.32,0.02
-0.26,2.35,2.32,-0.02
0.31,2.30,2.32,0.02
-0.08,2.30,2.31,0.01
-0.01,2.36,2.35,-0.01
1.14,2.28,2.37,0.09
0.46,2.30,2.39,0.09
0.19,2.42,2.48,0.05
1.56,2.41,2.58,0.17
1.25,2.45,2.67,0.22
0.49,2.53,2.72,0.19
0.75,2.52,2.74,0.21
1.13,2.52,2.77,0.25
0.63,2.55,2.77,0.22
1.28,2.56,2.81,0.25
1.62,2.52,2.83,0.31
0.95,2.52,2.82,0.29
0.19,2.56,2.79,0.23
0.96,2.55,2.80,0.25
1.92,2.55,2.87,0.32
1.40,2.58,2.89,0.32
0.41,2.57,2.84,0.27
1.18,2.65,2.92,0.28
-1.41,2.76,2.86,0.10
-0.42,2.80,2.84,0.04
1.06,2.73,2.83,0.11
-0.38,2.74,2.76,0.01
-0.28,2.77,2.73,-0.04
0.33,2.74,2.75,0.00
-0.12,2.75,2.74,-0.01
-0.12,2.77,2.74,-0.03
0.83,2.74,2.78,0.04
0.20,2.74,2.78,0.04
-2.03,2.80,2.67,-0.12
-2.47,2.82,2.56,-0.26
-0.87,2.64,2.42,-0.22
0.75,2.49,2.35,-0.14
-1.26,2.52,2.26,-0.26
-0.89,2.47,2.22,-0.25
-0.54,2.42,2.22,-0.21
-0.03,2.39,2.24,-0.15
0.09,2.36,2.25,-0.12
-0.31,2.38,2.26,-0.12
-0.39,2.38,2.27,-0.10
-0.73,2.41,2.28,-0.13
0.69,2.32,2.29,-0.02
-0.01,2.32,2.28,-0.04
-0.87,2.38,2.27,-0.11
0.30,2.30,2.27,-0.03
-0.01,2.30,2.27,-0.03
-0.30,2.33,2.27,-0.06
-0.01,2.30,2.26,-0.04
-0.01,2.30,2.27,-0.03
-0.02,2.30,2.27,-0.03
-0.29,2.30,2.26,-0.05
-0.08,2.30,2.26,-0.04
0.04,2.30,2.27,-0.03
-0.75,2.38,2.28,-0.10
0.02,2.32,2.27,-0.05
-0.71,2.39,2.28,-0.11
-0.39,2.40,2.29,-0.11
0.72,2.32,2.29,-0.02
-0.15,2.33,2.28,-0.05
-0.66,2.38,2.29,-0.09
0.52,2.30,2.30,-0.00
0.22,2.31,2.31,0.01
-1.17,2.41,2.30,-0.11
0.18,2.35,2.31,-0.04
-0.40,2.35,2.28,-0.07
-2.04,2.40,2.19,-0.21
-3.56,2.34,1.94,-0.40
-2.13,2.09,1.68,-0.41
-1.52,1.86,1.43,-0.44
0.22,1.74,1.38,-0.37
2.76,1.63,1.52,-0.11
-3.05,1.71,1.40,-0.31
-7.05,1.78,1.10,-0.68
-1.43,1.53,1.02,-0.52
0.90,1.23,0.91,-0.33
-3.42,1.32,0.69,-0.63
-0.89,1.21,0.68,-0.54
1.43,0.98,0.75,-0.23
0.57,1.10,0.93,-0.17
2.77,1.04,1.14,0.10
-0.24,1.15,1.22,0.07
-0.94,1.20,1.24,0.04
1.23,1.17,1.32,0.16
0.40,1.20,1.33,0.13
-0.10,1.37,1.40,0.03
0.12,1.22,1.30,0.08
-0.46,1.24,1.26,0.01
1.27,1.24,1.33,0.09
-0.38,1.39,1.39,-0.00
1.32,1.28,1.41,0.13
-0.83,1.47,1.46,-0.01
0.18,1.41,1.46,0.05
1.31,1.30,1.45,0.14
-1.15,1.46,1.43,-0.03
0.20,1.42,1.43,0.01
2.38,1.31,1.51,0.20
-1.53,1.50,1.48,-0.02
0.39,1.49,1.52,0.03
0.54,1.40,1.49,0.10
3.72,1.42,1.73,0.31
3.43,1.61,2.03,0.41
1.26,1.76,2.17,0.42
0.39,1.86,2.25,0.39
-1.01,2.03,2.27,0.24
1.55,1.95,2.28,0.33
1.37,1.98,2.26,0.28
-0.17,2.15,2.28,0.13
0.97,2.10,2.29,0.19
0.38,2.12,2.29,0.17
-0.44,2.20,2.28,0.08
1.03,2.14,2.28,0.14
0.27,2.18,2.29,0.10
-1.11,2.34,2.30,-0.04
-0.56,2.35,2.29,-0.06
1.09,2.22,2.28,0.06
-0.17,2.23,2.23,-0.00
-0.14,2.31,2.26,-0.04
0.75,2.24,2.29,0.05
0.22,2.25,2.30,0.05
-0.14,2.30,2.31,0.01
0.57,2.24,2.31,0.07
0.11,2.26,2.31,0.05
-0.72,2.35,2.32,-0.03
0.41,2.29,2.32,0.02
0.14,2.31,2.32,0.01
-0.71,2.39,2.32,-0.07
0.19,2.33,2.31,-0.02
0.26,2.32,2.32,-0.00
1.07,2.37,2.42,0.05
2.17,2.33,2.53,0.20
1.90,2.41,2.68,0.27
3.50,2.55,2.99,0.45
4.34,2.70,3.35,0.65
3.87,2.84,3.62,0.79
1.96,3.10,3.83,0.73
-0.78,3.30,3.83,0.53
-2.96,3.31,3.54,0.24
0.34,3.25,3.44,0.18
1.29,3.25,3.39,0.14
0.82,3.31,3.38,0.07
-1.25,3.40,3.32,-0.07
-1.78,3.39,3.25,-0.14
0.66,3.34,3.30,-0.04
0.70,3.33,3.32,-0.01
2.49,3.36,3.49,0.13
-0.49,3.50,3.54,0.04
-0.95,3.50,3.51,0.01
0.16,3.48,3.53,0.05
0.33,3.51,3.56,0.05
1.73,3.55,3.67,0.12
0.38,3.58,3.68,0.10
-2.86,3.70,3.57,-0.13
-4.34,3.65,3.29,-0.36
-1.86,3.51,3.13,-0.39
1.57,3.29,3.08,-0.21
-0.07,3.25,2.99,-0.26
-2.37,3.26,2.88,-0.38
-5.05,3.25,2.65,-0.59
-1.66,3.04,2.55,-0.49
1.07,2.79,2.48,-0.30
-1.25,2.79,2.38,-0.41
-1.74,2.80,2.35,-0.45
-1.31,2.66,2.30,-0.36
-0.59,2.53,2.26,-0.27
-0.41,2.50,2.24,-0.26
0.40,2.41,2.25,-0.16
-0.15,2.41,2.28,-0.14
-1.43,2.46,2.26,-0.20
-0.21,2.41,2.28,-0.13
-0.31,2.41,2.29,-0.12
-0.53,2.46,2.31,-0.15
-0.54,2.47,2.31,-0.16
-0.08,2.41,2.30,-0.11
-0.04,2.40,2.31,-0.09
-0.62,2.45,2.32,-0.13
-0.10,2.39,2.31,-0.08
-0.25,2.39,2.31,-0.08
-0.75,2.44,2.31,-0.13
-0.01,2.39,2.31,-0.09
-0.23,2.39,2.31,-0.09
-0.91,2.43,2.29,-0.14
-1.45,2.39,2.20,-0.20
-2.69,2.39,2.05,-0.34
-8.15,2.42,1.58,-0.84
-11.31,2.20,0.81,-1.40
-6.96,1.90,0.33,-1.57
-2.81,1.58,0.11,-1.48
-0.65,1.33,0.05,-1.28
-0.50,1.08,0.05,-1.02
-2.30,0.98,0.10,-0.87
-1.55,0.97,0.29,-0.67
1.87,0.73,0.48,-0.25
-2.09,0.72,0.39,-0.33
-1.68,0.83,0.45,-0.38
2.48,0.58,0.56,-0.02
-0.22,0.59,0.54,-0.05
-3.39,0.82,0.49,-0.33
-2.13,0.65,0.35,-0.31
1.84,0.37,0.32,-0.05
0.93,0.48,0.40,-0.08
2.53,0.41,0.52,0.12
-1.41,0.51,0.50,-0.01
-1.06,0.52,0.51,-0.02
-0.76,0.60,0.54,-0.06
0.51,0.38,0.41,0.04
2.49,0.38,0.51,0.13
-1.27,0.59,0.54,-0.05
-1.31,0.48,0.42,-0.06
0.70,0.43,0.46,0.03
3.14,0.59,0.78,0.19
2.45,0.51,0.83,0.32
0.75,0.66,0.93,0.27
-2.88,0.76,0.81,0.05
-1.79,0.86,0.80,-0.06
2.38,0.62,0.78,0.16
3.31,0.62,0.88,0.26
-4.37,0.88,0.68,-0.20
-0.45,0.85,0.73,-0.12
1.70,0.61,0.72,0.11
-1.79,0.74,0.61,-0.13
2.37,0.60,0.67,0.07
0.39,0.64,0.70,0.07
-0.62,0.73,0.74,0.01
-2.51,0.74,0.59,-0.15
-1.04,0.67,0.52,-0.15
3.17,0.56,0.65,0.09
8.61,0.66,1.25,0.59
8.22,0.83,1.82,0.99
3.09,1.08,2.09,1.01
1.35,1.28,2.27,0.99
4.45,1.29,2.48,1.19
14.99,1.52,3.41,1.88
16.49,1.71,4.21,2.50
11.92,1.97,4.69,2.72
5.63,2.26,4.84,2.58
4.92,2.50,4.96,2.46
5.17,2.73,4.98,2.25
4.65,2.96,4.87,1.91
2.23,3.25,4.68,1.44
1.29,3.48,4.56,1.07
3.43,3.66,4.64,0.98
1.39,3.85,4.60,0.76
1.06,4.00,4.58,0.58
-0.50,4.16,4.52,0.36
-1.50,4.18,4.35,0.16
2.95,4.15,4.45,0.30
-0.40,4.20,4.34,0.13
1.63,4.21,4.40,0.18
2.03,4.24,4.51,0.28
-2.77,4.45,4.44,-0.01
-2.31,4.44,4.30,-0.14
-0.84,4.31,4.17,-0.14
-2.01,4.23,3.95,-0.29
-2.08,4.13,3.71,-0.41
0.21,3.93,3.64,-0.30
0.06,3.87,3.62,-0.24
0.96,3.95,3.79,-0.16
-0.81,4.03,3.87,-0.17
2.04,3.92,4.01,0.09
-3.18,4.13,3.94,-0.20
-1.34,4.12,3.92,-0.20
0.32,3.96,3.86,-0.10
-1.94,3.95,3.70,-0.26
-0.38,3.94,3.69,-0.26
-1.47,3.93,3.63,-0.30
-3.09,3.88,3.45,-0.43
-5.22,3.87,3.16,-0.70
-5.20,3.68,2.81,-0.87
-2.67,3.39,2.54,-0.85
-0.30,3.10,2.39,-0.71
-0.62,2.88,2.27,-0.62
-2.23,2.81,2.18,-0.63
-1.84,2.71,2.17,-0.54
0.55,2.47,2.18,-0.29
-0.41,2.50,2.22,-0.28
-0.24,2.46,2.24,-0.22
-0.80,2.44,2.24,-0.20
-0.48,2.41,2.25,-0.16
-0.36,2.40,2.26,-0.14
-0.12,2.39,2.27,-0.12
-0.03,2.38,2.28,-0.09
-0.29,2.36,2.27,-0.09
-0.10,2.34,2.27,-0.07
0.36,2.30,2.28,-0.02
-0.44,2.35,2.29,-0.06
0.46,2.28,2.28,0.01
0.21,2.28,2.29,0.01
-0.97,2.38,2.30,-0.08
-0.03,2.33,2.29,-0.04
0.17,2.31,2.29,-0.02
-0.44,2.37,2.29,-0.07
0.26,2.32,2.29,-0.03
-0.30,2.34,2.28,-0.05
-0.10,2.33,2.29,-0.04
0.12,2.31,2.29,-0.02
-0.22,2.32,2.28,-0.04
0.07,2.32,2.29,-0.03
-0.99,2.39,2.29,-0.11
0.24,2.33,2.29,-0.04
-0.66,2.38,2.28,-0.10
0.26,2.33,2.28,-0.05
-0.52,2.33,2.24,-0.09
-0.93,2.33,2.20,-0.13
-0.84,2.33,2.17,-0.16
-1.00,2.33,2.13,-0.20
-0.16,2.33,2.16,-0.17
-0.74,2.39,2.18,-0.21
-0.16,2.33,2.18,-0.16
-0.75,2.33,2.16,-0.17
-0.37,2.33,2.18,-0.16
-0.33,2.33,2.19,-0.14
-0.49,2.33,2.19,-0.14
-1.35,2.38,2.16,-0.22
-1.03,2.39,2.16,-0.23
0.20,2.33,2.18,-0.15
-0.21,2.35,2.20,-0.15
-1.02,2.34,2.15,-0.19
-0.38,2.30,2.14,-0.16
0.75,2.22,2.18,-0.05
-0.74,2.30,2.18,-0.12
