-10.78,2.42,2.31,-0.10
-0.25,2.36,2.31,-0.05
18.08,2.10,2.32,0.21
0.83,2.21,2.32,0.10
-4.37,2.33,2.31,-0.01
-1.71,2.36,2.35,-0.03
17.08,2.11,2.37,0.21
3.71,2.21,2.38,0.14
-9.27,2.43,2.42,-0.06
-0.27,2.41,2.54,-0.04
20.48,2.17,2.62,0.25
10.93,2.28,2.70,0.26
-2.08,2.53,2.74,0.09
12.91,2.49,2.76,0.21
-0.26,2.65,2.75,0.09
6.11,2.64,2.81,0.12
-8.47,2.81,2.86,-0.06
4.76,2.78,2.82,0.03
8.37,2.74,2.80,0.12
-17.68,3.00,2.79,-0.18
-7.85,3.00,2.84,-0.19
11.71,2.73,2.90,0.06
5.58,2.74,2.86,0.10
-9.06,2.98,2.89,-0.08
-5.74,2.98,2.92,-0.12
17.81,2.72,2.85,0.18
9.14,2.72,2.85,0.20
-15.48,2.97,2.80,-0.12
-3.91,2.96,2.74,-0.11
9.37,2.73,2.72,0.07
-3.87,2.76,2.74,-0.02
-3.17,2.78,2.72,-0.06
15.17,2.57,2.74,0.17
4.34,2.59,2.79,0.13
-14.13,2.86,2.75,-0.13
0.21,2.85,2.65,-0.06
2.11,2.76,2.47,-0.00
-17.73,2.89,2.38,-0.24
-19.15,2.84,2.31,-0.37
1.42,2.54,2.23,-0.16
-2.99,2.43,2.22,-0.12
-11.47,2.44,2.23,-0.21
10.02,2.18,2.23,0.03
0.43,2.21,2.25,0.02
-12.90,2.39,2.26,-0.17
-0.14,2.33,2.27,-0.08
17.78,2.07,2.29,0.19
-0.13,2.19,2.29,0.08
4.77,2.19,2.27,0.10
-9.29,2.37,2.27,-0.08
-0.91,2.33,2.26,-0.05
10.21,2.16,2.27,0.11
1.92,2.19,2.27,0.07
-12.92,2.41,2.26,-0.14
-0.92,2.35,2.27,-0.08
14.86,2.11,2.27,0.15
-1.14,2.22,2.26,0.05
3.23,2.20,2.27,0.06
-8.92,2.35,2.28,-0.09
2.02,2.29,2.28,-0.02
6.36,2.21,2.27,0.07
-15.33,2.45,2.28,-0.17
-5.92,2.43,2.29,-0.16
16.66,2.14,2.29,0.14
5.53,2.16,2.28,0.13
-12.65,2.39,2.29,-0.11
-3.66,2.39,2.30,-0.10
16.29,2.13,2.31,0.16
5.04,2.17,2.30,0.14
-13.13,2.42,2.30,-0.11
-3.41,2.40,2.27,-0.10
14.20,2.16,2.14,0.14
2.32,2.18,1.87,0.09
-21.26,2.38,1.60,-0.24
-27.33,2.35,1.39,-0.48
-16.10,2.03,1.43,-0.44
-7.96,1.71,1.53,-0.31
14.73,1.38,1.30,0.04
8.21,1.41,1.04,0.12
-30.35,1.64,0.97,-0.34
-33.65,1.64,0.80,-0.61
-7.62,1.35,0.69,-0.39
-4.49,1.05,0.71,-0.24
4.39,0.75,0.83,-0.06
-3.68,0.79,1.01,-0.08
5.23,0.80,1.18,0.03
14.38,0.81,1.23,0.20
3.70,1.04,1.27,0.14
-7.22,1.27,1.33,-0.03
5.51,1.21,1.35,0.05
5.07,1.25,1.39,0.09
-11.84,1.47,1.27,-0.12
1.95,1.43,1.29,-0.03
-13.52,1.46,1.34,-0.20
6.95,1.30,1.40,-0.00
2.02,1.31,1.44,0.02
-12.49,1.55,1.45,-0.16
1.98,1.50,1.44,-0.05
-1.57,1.50,1.44,-0.05
5.99,1.38,1.43,0.05
-8.47,1.52,1.47,-0.09
-1.24,1.50,1.45,-0.06
22.37,1.21,1.48,0.26
2.38,1.30,1.51,0.15
-3.32,1.46,1.55,0.02
-2.91,1.54,1.87,-0.03
21.38,1.29,2.09,0.26
27.45,1.39,2.20,0.48
18.01,1.63,2.26,0.46
5.47,1.92,2.28,0.28
-7.11,2.23,2.27,0.03
2.74,2.23,2.27,0.05
3.05,2.21,2.29,0.06
-9.34,2.37,2.28,-0.10
1.12,2.32,2.29,-0.04
1.09,2.29,2.28,-0.01
-1.36,2.31,2.28,-0.02
-6.10,2.37,2.29,-0.09
9.71,2.20,2.30,0.08
2.90,2.22,2.29,0.07
-12.01,2.42,2.27,-0.13
-1.61,2.38,2.23,-0.08
10.84,2.17,2.27,0.10
-1.46,2.21,2.29,0.02
6.28,2.18,2.31,0.09
-8.01,2.36,2.31,-0.07
0.78,2.33,2.31,-0.02
2.47,2.30,2.31,0.02
0.10,2.31,2.32,0.01
-9.09,2.43,2.32,-0.12
-3.28,2.42,2.32,-0.10
19.50,2.11,2.32,0.20
3.06,2.19,2.30,0.13
-7.25,2.36,2.33,-0.04
-5.16,2.39,2.44,-0.09
20.74,2.10,2.57,0.23
16.78,2.12,2.81,0.32
4.77,2.36,3.12,0.21
7.94,2.61,3.38,0.20
11.87,2.88,3.70,0.24
7.46,3.17,3.88,0.21
9.23,3.49,3.76,0.21
-2.70,3.82,3.52,0.06
-6.48,3.82,3.45,-0.06
-11.58,3.70,3.37,-0.18
11.79,3.39,3.36,0.06
-2.12,3.37,3.28,-0.00
-3.84,3.42,3.28,-0.06
11.39,3.16,3.30,0.12
-1.36,3.25,3.31,0.03
2.86,3.26,3.48,0.05
-4.85,3.35,3.51,-0.04
13.01,3.34,3.52,0.15
5.31,3.37,3.53,0.13
-14.66,3.66,3.58,-0.13
-3.73,3.65,3.65,-0.12
17.84,3.40,3.66,0.18
11.81,3.42,3.52,0.23
-11.19,3.70,3.27,-0.04
-12.26,3.70,3.11,-0.18
-5.25,3.43,3.07,-0.16
9.50,3.06,2.98,0.05
-1.26,3.07,2.85,0.00
-6.67,3.07,2.61,-0.09
-3.63,2.95,2.54,-0.09
2.09,2.63,2.45,-0.02
-5.62,2.62,2.37,-0.09
-2.63,2.53,2.34,-0.08
14.49,2.22,2.30,0.15
-2.93,2.32,2.25,0.03
-0.23,2.29,2.24,0.01
-1.06,2.27,2.25,-0.02
14.53,2.06,2.28,0.18
-1.22,2.19,2.26,0.06
-0.60,2.26,2.28,0.02
9.41,2.14,2.29,0.13
-3.85,2.28,2.31,0.01
5.15,2.22,2.31,0.07
-5.81,2.36,2.30,-0.05
1.87,2.31,2.32,-0.00
7.14,2.21,2.32,0.09
-12.06,2.44,2.31,-0.12
-3.41,2.42,2.31,-0.11
13.80,2.18,2.31,0.13
3.55,2.21,2.31,0.10
-12.48,2.43,2.31,-0.12
-2.66,2.40,2.29,-0.09
17.78,2.12,2.16,0.19
-0.14,2.21,2.03,0.08
-5.83,2.20,1.48,-0.04
-8.34,2.17,0.72,-0.13
-21.45,1.83,0.31,-0.35
-47.12,1.51,0.08,-0.79
-38.20,1.18,0.06,-0.87
-27.70,0.86,0.05,-0.77
-13.10,0.60,0.10,-0.54
-0.53,0.31,0.29,-0.26
1.75,0.21,0.48,-0.10
25.15,0.01,0.39,0.28
3.79,0.30,0.42,0.18
-19.83,0.57,0.63,-0.18
-0.57,0.52,0.51,-0.10
20.98,0.40,0.46,0.23
0.56,0.40,0.34,0.11
-17.27,0.64,0.31,-0.18
-7.55,0.52,0.45,-0.19
11.34,0.25,0.52,0.06
12.61,0.26,0.50,0.19
-5.16,0.50,0.51,0.02
-1.16,0.51,0.54,-0.01
23.52,0.21,0.41,0.30
4.93,0.34,0.51,0.20
-13.73,0.50,0.54,-0.09
-2.15,0.59,0.40,-0.07
15.43,0.38,0.51,0.16
-3.61,0.37,0.77,0.03
2.53,0.46,0.83,0.04
33.92,0.31,0.93,0.46
2.87,0.58,0.81,0.25
10.26,0.68,0.80,0.25
-21.97,0.98,0.78,-0.18
-4.50,0.94,0.88,-0.15
11.14,0.71,0.68,0.08
9.74,0.72,0.72,0.16
-23.55,0.91,0.72,-0.24
-5.33,0.91,0.60,-0.18
12.87,0.64,0.71,0.08
-6.44,0.65,0.70,-0.05
7.37,0.65,0.74,0.07
1.08,0.66,0.59,0.04
-10.27,0.86,0.52,-0.12
-9.06,0.77,0.65,-0.18
7.82,0.50,1.25,0.02
9.08,0.53,1.82,0.12
35.16,0.73,2.09,0.52
45.17,0.99,2.27,0.83
35.81,1.24,2.59,0.85
28.81,1.50,3.41,0.77
35.18,1.77,4.21,0.82
73.89,2.06,4.69,1.35
92.81,2.37,4.84,1.84
91.34,2.64,4.96,2.05
73.44,2.92,4.98,1.92
63.96,3.24,4.87,1.73
47.20,3.56,4.68,1.42
26.18,3.87,4.56,1.00
2.53,4.19,4.64,0.49
-6.29,4.42,4.60,0.14
10.80,4.44,4.58,0.20
4.08,4.46,4.52,0.14
-21.02,4.79,4.35,-0.22
-10.44,4.76,4.45,-0.25
-0.44,4.47,4.34,-0.13
22.80,4.21,4.40,0.23
-1.83,4.26,4.51,0.08
8.09,4.26,4.44,0.14
1.01,4.44,4.30,0.07
-16.81,4.63,4.17,-0.19
-15.88,4.61,4.00,-0.31
-3.87,4.37,3.79,-0.20
0.26,4.10,3.64,-0.10
-10.35,3.97,3.62,-0.19
-10.30,3.87,3.79,-0.23
12.33,3.57,3.87,0.05
14.82,3.58,4.01,0.21
-5.55,3.85,3.94,0.02
12.64,3.84,3.92,0.17
0.32,3.86,3.86,0.08
-9.75,4.02,3.72,-0.10
-6.84,4.00,3.67,-0.14
3.76,3.74,3.63,-0.02
2.32,3.66,3.45,0.01
-16.61,3.85,3.16,-0.22
-21.83,3.84,2.81,-0.40
-15.57,3.56,2.54,-0.40
-17.32,3.23,2.39,-0.42
-11.39,2.89,2.27,-0.35
1.26,2.55,2.18,-0.15
-6.06,2.42,2.17,-0.16
-8.23,2.37,2.18,-0.19
17.07,2.04,2.21,0.13
4.97,2.06,2.24,0.12
-10.85,2.30,2.24,-0.09
-0.07,2.29,2.25,-0.05
17.72,2.03,2.26,0.20
0.07,2.17,2.27,0.09
-5.73,2.30,2.28,-0.04
0.86,2.29,2.28,-0.01
8.59,2.18,2.27,0.10
-9.93,2.37,2.28,-0.09
-2.40,2.35,2.28,-0.08
15.62,2.12,2.28,0.16
4.97,2.15,2.29,0.13
-13.11,2.40,2.30,-0.12
-1.96,2.38,2.29,-0.09
17.74,2.11,2.29,0.19
0.07,2.20,2.29,0.08
-5.34,2.33,2.29,-0.04
0.49,2.31,2.28,-0.02
5.40,2.23,2.28,0.06
-9.56,2.39,2.29,-0.11
-2.32,2.37,2.28,-0.09
18.49,2.09,2.29,0.20
0.22,2.19,2.29,0.09
-9.72,2.38,2.29,-0.09
2.90,2.30,2.28,-0.01
0.89,2.29,2.27,0.00
-3.04,2.32,2.26,-0.05
-5.14,2.36,2.20,-0.10
16.02,2.10,2.16,0.16
1.38,2.12,2.13,0.09
-14.20,2.32,2.16,-0.15
-5.24,2.28,2.18,-0.15
20.28,1.96,2.18,0.19
8.17,1.99,2.16,0.19
-11.39,2.24,2.17,-0.07
-4.09,2.25,2.19,-0.09
23.21,1.91,2.19,0.26
5.51,2.00,2.17,0.19
-11.23,2.26,2.16,-0.07
-4.32,2.26,2.17,-0.09
17.08,1.99,2.19,0.17
6.56,2.01,2.15,0.16
-10.94,2.27,2.14,-0.07
-6.17,2.27,2.17,-0.12

